Num,District,Park_division,Park_name,Road_address ,Parcel_address,Park_overview,Park_area,Main_facility,Sporting_goods,Guidemap,Direction,Use_notes,Image,Park_number,Latitude,Longitude,Shortcut,Grade,Keyword
133,강남구,문화공원,역삼문화공원,,서울특별시 강남구 역삼동 635 외 1필지,,33974.9,,터닝암 등 30종,,,,,02-3423-6245,37.502655,127.025932,,,운동
134,강남구,자연공원,대모산도시자연공원,,서울특별시 강남구 광평로10길 30-71,국수봉이라고도 불렸던 높이 293m의 나지막한 산으로 산 모양이 늙은 할미와 같다 하여 할미산으로 불리다가 태종의 헌릉을 모신 후 어명으로 대모산으로 고쳤다고 한다. 예부터 전해 내려오는 구전에 의하면 산 모양이 여승의 앉은 모습과 같다 하는 설과 여자의 앞가슴 모양과 같다 하여 대모산이라는 설이 있으며 이 산에는 불국사(약사절)를 비롯하여 수질 좋은 약수터가 있고 산 입구에는 각종 희귀 나무로 가꾸어진 자연 학습장이 있어 학생들의 야외 교육장 및 주민들의 산책로로 사랑받고 있다.,2277252,"화장실 1동, 약수터 1개소, 편익시설 44개, 다목적 운동장 1개소",,,지하철 3호선 일원역 5번출구에서 도보 약10분 (권장)  버스(G 지선 B 간선 R 광역 Y 순환) 일원역 정거장 Y 16 G 3219 3413 4419 B 401 402 461 대모산입구 정거장 (일원동 상호아파트 정거장 맞은편) Y 16 G 4419 B 401 402 461  　  접근방법 주 코스 : 지하철 수서역 6번출구(수서역 하차) 41 141 4412버스(능인선원 하차) 제1코스 : 401 333 402 461 4419버스(일원동 한솔아파트 하차) 제2코스 : 401 333 4419(개포주공 7단지 앞 하차) 제3코스 : 143 402 461 3011(개포주공 3단지 앞 하차) 제4코스 : 143 472 3219 4432(개포중학교 하차) 제5코스 : 41 141 4412버스(도곡교회 하차)  주차장 주차가능 수 : 50 주차장 면적 : 2277252㎡,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. 주 등산로와 정류장(지하철버스) 연계현황 주 등산코스와 대중교통은 비교적 잘 연계되어 있으며 대중교통 하차 후 등산로에 접근할 수 있도록 하는 안내판 설치가 필요하여 현장조사 후 11월 중 설치예정임(2014. 주민참여예산 활용),http://parks.seoul.go.kr/file/info/view.do?fIdx=1930,02-3423-6283,37.4796489,127.0809639,,,약수터
135,강동구,근린공원,원터공원,서울특별시 강동구 양재대로147길 18(명일동),서울특별시 강동구 명일2동 37,,24508.5,"배드민턴장, 체력단련기구, 음수대",,,,,,02-3425-6440,37.5524155,127.1430368,,,
136,강동구,근린공원,송림공원,서울특별시 강동구 고덕로 지하253(고덕동),서울특별시 강동구 고덕동 310,,11491,"배드민턴장, 체력단련기구, 음수대",,,,,,02-3425-6440,37.55504732,127.1539494,,,
137,강동구,근린공원,까치공원,서울특별시 강동구 고덕로 55길 70(고덕동),서울특별시 강동구 고덕1동 493,,19464.8,"농구장, 체력단련기구",,,,,,02-3425-6440,37.557079,127.149995,,,
138,강동구,근린공원,두레공원,,서울특별시 강동구 고덕1동 497,,13460.2,"농구장, 체력단련기구, 간이화장실, 먹는물공동시설",,,,,,02-3425-6440,37.558206,127.152203,,,
139,강동구,근린공원,동자공원,,서울특별시 강동구 고덕1동 648,,6416.6,"체력단련기구, 조합놀이대",,,,,,02-3425-6440,37.559711,127.152467,,,
140,강동구,근린공원,샘터공원,,서울특별시 강동구 고덕2동 287,,63320.9,"배드민턴장, 족구장, 체력단련기구,조합놀이대, 시소, 흔들놀이, 모험놀이, 화장실, 음수대, 먹는물공동시설",,,,,,02-3425-6440,37.561901,127.159087,,,
141,강동구,근린공원,방죽공원,서울특별시 강동구 동남로82길 94-58(고덕동),서울특별시 강동구 고덕2동 296,,87748.6,"농구장, 배드민턴장, 체력단련기구, 음수대",,,,,,02-3425-6440,37.5591586,127.1598268,,,
142,강동구,근린공원,동명공원,,서울특별시 강동구 고덕2동 229 외1,북으로 고덕산과 한강이 흐르고 남동쪽으로도 크고 작은 산이 있어 서울의 여타 지역보다 맑은 공기를 마시며 뛰어놀 수 있고 심신을 단련할 수 있는 장소로는 그만이다. 주요 시설로는 축구장 족구장 배드민턴장 농구장이 있으며 그중에서 가장 인기가 높은 시설은 축구장이며 2006년에는 연 이용 건수가 1158건 2007년에는 1920건으로 이용이 급증하고 있다. 축구장 바로 근처에는 배구장 족구장 농구장 배드민턴장이 있어 축구시합과 함께 각종 체육을 즐길 수 있는 시설이 겸비 되어 있다. 인조잔디 축구장 과거에는 흙으로 되어 있던 축구장을 인조잔디 축구장(7140m2)으로 조성하고 외곽으로는 트랙을 설치하여 20031211일에 개장하였다. 지역주민에게 다양한 생활체육 및 여가활동의 기회를 제공하고 청소년의 건전한 여가활동의 장을 마련하였다.,99599.9,"축구장, 농구장, 배드민턴장, 게이트볼장, 체력단련기구, 음수대, 시계탑, 관리사무소",,http://parks.seoul.go.kr/template/common/img/park_info/28_dongmyung/dongmyung_guide.jpg,지하철 5호선 상일역 하차  버스(G 지선 B 간선 R 광역 Y 순환) G 3412 3411 B 340342,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,http://parks.seoul.go.kr/file/info/view.do?fIdx=1911,02-3425-6440,37.561146,127.164455,,,
143,강동구,근린공원,상일공원,서울특별시 강동구 상암로79가길3(상일동),서울특별시 강동구 상일동 188,,9704,,,,,,,02-3425-6440,37.5469247,127.167312,,,
144,강동구,어린이공원,방아다리공원,서울특별시 강동구 동남로65길 46-8(명일동),서울특별시 강동구 명일2동 236,,2010.4,"조합놀이대, 그네, 시소, 흔들놀이",,,,,,02-3425-6440,37.548156,127.153648,,,
145,강동구,어린이공원,둔촌공원,,서울특별시 강동구 둔촌2동 79-4,,2226,"조합놀이대, 그네, 시소, 흔들놀이, 모래놀이터, 음수대",,,,,,02-3425-6440,37.531437,127.143288,,,
146,강동구,소공원,암사동공원,,서울특별시 강동구 암사동 518-1,,1022,,,,,,,02-3425-6440,37.550259,127.123729,,,
147,강동구,근린공원,솜다래공원,,서울특별시 강동구 암사1동 413-4,,3993.8,,,,,,,02-3425-6440,37.553691,127.141229,,,
148,강동구,어린이공원,천일공원,서울특별시 강동구 구천면로42길 60(천호동),서울특별시 강동구 천호1동 221-3,,2408,"조합놀이대, 그네, 흔들놀이, 모래놀이터, 음수대",,,,,,02-3425-6440,37.54498878,127.1362629,,,
149,강동구,어린이공원,당말공원,서울특별시 강동구 진황도로29길 34(천호동),서울특별시 강동구 천호3동 167-195,,2409,"조합놀이대, 시소, 흔들놀이, 음수대",,,,,,02-3425-6440,37.53912769,127.133246,,,
150,강동구,어린이공원,다솜공원,,서울특별시 강동구 강일동 333-1,,3125,"조합놀이대, 시소, 흔들놀이",,,,,,02-3425-6440,37.546877,127.167582,,,
151,강동구,어린이공원,꽃보라공원,,서울특별시 강동구 강일동 317-1,,3185,"조합놀이대, 흔들놀이",,,,,,02-3425-6440,37.565352,127.175724,,,
152,강동구,어린이공원,윤슬공원,,서울특별시 강동구 강일동 448-1,,2591,"조합놀이대, 그네, 흔들놀이",,,,,,02-3425-6440,37.562677,127.177545,,,
153,강동구,어린이공원,꿈터공원,,서울특별시 강동구 강일동 429-1,,1804,"조합놀이대, 시소, 흔들놀이",,,,,,02-3425-6440,37.560861,127.180266,,,
154,강동구,어린이공원,나루공원,,서울특별시 강동구 천호2동 569-1,,1500,"조합놀이대, 흔들놀이, 모래놀이터",,,,,,02-3425-6440,37.547038,127.123604,,,
155,강동구,근린공원,강일공원,,서울특별시 강동구 강일동 332-5,,34591.6,,,,,,,02-3425-6440,37.569526,127.174559,,,
156,강동구,근린공원,벌말공원,,서울특별시 강동구 강일동 산8-1,,86205.7,"먹는물공동시설, 관리사무소",,,,,,02-3425-6440,37.559936,127.177202,,,
157,강동구,어린이공원,암사공원,서울특별시 강동구 고덕로28길36(암사동),서울특별시 강동구 암사1동 산59-2,,1780,"조합놀이대, 그네, 흔들놀이",,,,,,02-3425-6440,37.552756,127.137981,,,
158,강동구,근린공원,강덕공원,,서울특별시 강동구 강일동 산11-6,,46699.6,"배드민턴장, 체력단련기구",,,,,,02-3425-6440,37.558585,127.174682,,,
159,강동구,근린공원,능골공원,,서울특별시 강동구 강일동 산19,,31464.2,"농구장, 체력단련기구",,,,,,02-3425-6440,37.556768,127.174727,,,
160,강동구,어린이공원,구름공원,,서울특별시 강동구 강일동 378,,1540,"조합놀이대, 그네, 흔들놀이",,,,,,02-3425-6440,37.566745,127.179213,,,
161,강동구,어린이공원,고명공원,,서울특별시 강동구 명일1동 312-30,,545,"조합놀이대, 그네",,,,,,02-3425-6440,37.552473,127.143352,,,
162,강동구,근린공원,일자산공원,서울특별시 강동구 동남로 660(둔촌동),서울특별시 강동구 둔촌동 산140,일자산자연공원은 비교적 낮은 산지로 동고서저의 지형을 이루고 있으며 강동구 둔촌동과 하남시 초이동의 경계선에 위치하고 있다. 산 정상부가 기복이 거의 없이 일자(一字)처럼 생겨 일자산(一字山)이라는 이름이 붙었으며 정상에는 강동구가 서울에서 가장 먼저 해를 맞이하는 곳임을 상징하는 해맞이 광장이 위치하고 길동 배수지 위에는 2006년 허브와 천문을 테마로 한 허브-천문공원이 조성되었다. 2008년 3월에는 잔디광장 X-게임장 실외 농구장 실내배드민턴장 폭포 등이 조성되어 지역 주민들의 휴식공간으로 각광받고 있다. 일자산 내 길동생태공원은 도심 속에서 생태를 체험할 수 있는 공간을 제공하고 또한 둔굴에는 둔촌 이집 선생과 관련된 역사의 뿌리가 산재되어 있다.,632733,"농구장, 실내 배드민턴장, 숲속놀이터, 주차장, 화장실, 음수대, 먹는물공동시설, 시계탑, 관리사무소, 캠핑장, 인공폭포, 산책로, X-게임장, 잔디광장",,,지하철 5호선 강동역 둔촌역 하차 보도 20분  버스(G 지선 B 간선 R 광역 Y 순환) 보훈병원 뒤편 일자산입구역에서 하차 B 342  접근방법   - 일자산 제1등산로 (2.1㎞)  ? 5호선 둔촌동역에서 도보로 약 20분  ? 5호선 둔촌동역에서 강동01 마을버스 타고 둔촌현대3차아파트에서 하차 후 도보로 약 8분  - 일자산 제2등산로 (4.2㎞)  ? 5호선 둔촌동역에서 도보로 약 26분  ? 5호선 둔촌동역에서 3316 버스를 타고 서하남IC입구 정류장에서 하차    주차장 주차가능 수 : 98 대,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  주 등산로와 정류장(지하철버스) 연계현황  일자산 주 등산로는 지하철역에서 바로 연계되지는 않지만 도보 또는 버스를 이용하더라도 2~30분 정도면 도착이 가능합니다.  일자산은 해발고도 100미터 이하의 낮은 야산으로 가볍게 산책을 할 수 있는 숲길로 강동구와 하남시에 걸쳐 있습니다.  지하철역 및 버스정류장에서 등산로 입구까지는 안내판이 없는 실정이며 금년 서울둘레길 고덕?일자산 구간 정비시 등산로에 대한 각종 안내판을 설치할 예정입니다. 코스설명   - 일자산 제1등산로 (2.1㎞)  일자산입구(보훈병원 건너) ~ 해맞이광장 ~ 허브천문공원 ~ 길동생태공원  - 일자산 제2등산로 (4.2㎞) 서허남IC입구 ~ 둔굴 ~ 해맞이광장 ~ 일자산하남시구간 ~ 명일근린공원입구,http://parks.seoul.go.kr/file/info/view.do?fIdx=1883,02-3425-6440,37.5330568,127.1513563,,,
163,강동구,근린공원,명일공원,서울특별시 강동구 구천면로587(상일동),서울특별시 강동구 상일동 135,일자산 북쪽에 위치한 명일공원은 서울시에서도 쉽게 찾아보기 힘든 대규모의 공원이다. 나지막한 산에 숲이 우거져있어 훌륭한 산책코스로 주민들에게 사랑받고 있다. 상일동 산 26번지 일대에는 야생화 단지 생태연못 어린이 놀이터 벽천 분수 등 이 조성되었으며 상일동산이라고도 불리는 이곳은 다양한 모습을 보이며 휴식처로서 제 역할을 다하고 있다.,649709.6,"테니스장, 배드민턴장, 골프연습장, 조합놀이대, 간이화장실, 음수대, 먹는물공동시설, 문화회관, 생태연못, 바닥분수, 벽천",,http://parks.seoul.go.kr/template/common/img/park_info/31_myungil/myungil_guide.jpg,지하철 5호선 상일역하차(4번출구) 도보 10분 5호선 고덕역하차(3번출구) 도보 10분  버스(G 지선 B 간선 R 광역 Y 순환) G 3412 3411 B 340342,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,http://parks.seoul.go.kr/file/info/view.do?fIdx=1944,02-3425-6440,37.5512577,127.1634092,,,산책
164,강동구,어린이공원,명우공원,,서울특별시 강동구 명일1동 312-206,,403,"조합놀이대, 그네",,,,,,02-3425-6440,37.551537,127.141455,,,
165,강동구,어린이공원,혜림공원,서울특별시 강동구 천중로39길77(천호동),서울특별시 강동구 천호1동 47-23,,992,"조합놀이대, 그네, 모래놀이터, 음수대",,,,,,02-3425-6440,37.54460149,127.139905,,,
166,강동구,어린이공원,성안공원,서울특별시 강동구 양재대로97길41(성내동),서울특별시 강동구 성내3동 405-18,,1057.1,"조합놀이대, 그네, 흔들놀이, 모래놀이터, 음수대",,,,,,02-3425-6440,37.531369,127.134773,,,
167,강동구,어린이공원,선린공원,서울특별시 강동구 양재대로91길59(성내동),서울특별시 강동구 성내3동 424,,1575.2,"조합놀이대, 그네, 모래놀이터",,,,,,02-3425-6440,37.52851478,127.132711,,,
168,강동구,어린이공원,보람공원,서울특별시 강동구 양재대로85길59(성내동),서울특별시 강동구 성내3동 444-6,,989.9,"조합놀이대, 그네, 흔들놀이",,,,,,02-3425-6440,37.52471702,127.131302,,,
169,강동구,어린이공원,안말공원,서울특별시 강동구 풍성로45길11(성내동),서울특별시 강동구 성내3동 512,,2290.3,"조합놀이대, 그네, 흔들놀이",,,,,,02-3425-6440,37.531236,127.129903,,,
